id;source;display_name;extras_fim_vigencia;extras_fim_implantacao;extras_inicio_vigencia
"30502217";"tuss-22";"Sinusectomia frontal com retalho osteoplástico ou via coronal";"-";"2010-10-15";"2009-02-13"
"40103331";"tuss-22";"Eletroneuromiografia de MMSS e MMII";"-";"2010-10-15";"2009-02-13"
"30502209";"tuss-22";"Sinusectomia maxilar - via endonasal";"-";"2010-10-15";"2009-02-13"
"40103323";"tuss-22";"Eletroneuromiografia de MMSS";"-";"2010-10-15";"2009-02-13"
"30502195";"tuss-22";"Biópsia de seios paranasais - qualquer via";"-";"2010-10-15";"2009-02-13"
"40103315";"tuss-22";"Eletroneuromiografia de MMII";"-";"2010-10-15";"2009-02-13"
"30502187";"tuss-22";"Ressecção de tumor benigno ";"-";"2010-10-15";"2009-02-13"
"40103307";"tuss-22";"Eletroneuromiografia (velocidade de condução) testes de estímulos para paralisia facial";"-";"2010-10-15";"2009-02-13"
"30502179";"tuss-22";"Punção maxilar transmeática ou via fossa canina";"-";"2010-10-15";"2009-02-13"
"40103285";"tuss-22";"Eletroglotografia";"-";"2010-10-15";"2009-02-13"
"30502160";"tuss-22";"Pólipo antro-coanal de Killiam - exérese";"-";"2010-10-15";"2009-02-13"
"40103277";"tuss-22";"Eletrocorticografia intra-operatória (ECOG) - por hora de monitorização";"-";"2010-10-15";"2009-02-13"
"30502152";"tuss-22";"Maxilectomia total";"-";"2010-10-15";"2009-02-13"
"40103269";"tuss-22";"Eletrococleografia (Ecochg)";"-";"2010-10-15";"2009-02-13"
"30502144";"tuss-22";"Maxilectomia parcial";"-";"2010-10-15";"2009-02-13"
"40103250";"tuss-22";"Eletro-retinografia - monocular";"-";"2010-10-15";"2009-02-13"
"30502136";"tuss-22";"Maxilectomia incluindo exenteração de órbita";"-";"2010-10-15";"2009-02-13"
"40103242";"tuss-22";"Eletro-oculografia - monocular";"-";"2010-10-15";"2009-02-13"
"30502128";"tuss-22";"Fístula oronasal - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"40103234";"tuss-22";"Eletrencefalograma em vigília, e sono espontâneo ou induzido";"-";"2010-10-15";"2009-02-13"
"30502110";"tuss-22";"Fístula oro-antral - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"40103200";"tuss-22";"Eletrencefalograma especial: terapia intensiva, morte encefálica, EEG prolongado (até 2 horas)";"-";"2010-10-15";"2009-02-13"
"30502101";"tuss-22";"Exérese de tumor de seios paranasais por via endoscopica";"-";"2010-10-15";"2009-02-13"
"40103196";"tuss-22";"EEGQ quantitativo (mapeamento cerebral)";"-";"2010-10-15";"2009-02-13"
"30502098";"tuss-22";"Exérese de tumor com abordagem craniofacial oncológica seios...(tempo facial)";"-";"2010-10-15";"2009-02-13"
"40103188";"tuss-22";"EEG intra-operatório para monitorização cirúrgica (EEG/IO) - por hora de monitorização";"-";"2010-10-15";"2009-02-13"
"30502080";"tuss-22";"Etmoidectomia intranasal";"-";"2010-10-15";"2009-02-13"
"40103170";"tuss-22";"EEG de rotina";"-";"2010-10-15";"2009-02-13"
"30502071";"tuss-22";"Etmoidectomia externa";"-";"2010-10-15";"2009-02-13"
"40103161";"tuss-22";"Decay do reflexo estapédico";"-";"2010-10-15";"2009-02-13"
"30502063";"tuss-22";"Descompressão transetmoidal do canal óptico";"-";"2010-10-15";"2009-02-13"
"40103153";"tuss-22";"Craniocorporografia";"-";"2010-10-15";"2009-02-13"
"30502047";"tuss-22";"Cisto naso-alveolar e globular - exérese ";"-";"2010-10-15";"2009-02-13"
"40103145";"tuss-22";"Variação de contingente negativo (PE/Tardio)";"-";"2010-10-15";"2009-02-13"
"30502039";"tuss-22";"Artéria maxilar interna - ligadura transmaxilar";"-";"2010-10-15";"2009-02-13"
"40103137";"tuss-22";"Campimetria computadorizada - monocular";"-";"2010-10-15";"2009-02-13"
"30502020";"tuss-22";"Antrostomia maxilar intranasal";"-";"2010-10-15";"2009-02-13"
"40103110";"tuss-22";"Audiometria vocal com mensagem competitiva (SSI, SSW)";"-";"2010-10-15";"2009-02-13"
"30502012";"tuss-22";"Angiofibroma - ressecção transmaxilar e/ou transpalatina ";"-";"2010-10-15";"2009-02-13"
"40103102";"tuss-22";"Audiometria vocal - pesquisa de limiar de inteligibilidade";"-";"2010-10-15";"2009-02-13"
"30501547";"tuss-22";"Fratura de osso próprio de nariz - tratamento conservador";"-";"2010-10-15";"2009-02-13"
"40103099";"tuss-22";"Audiometria vocal - pesquisa de limiar de discriminação";"-";"2010-10-15";"2009-02-13"
"30501539";"tuss-22";"Septoplastia por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103080";"tuss-22";"Audiometria tonal limiar infantil condicionada (qualquer técnica) - Peep-show";"-";"2010-10-15";"2009-02-13"
"30501520";"tuss-22";"Rinosseptoplastia funcional por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103072";"tuss-22";"Audiometria tonal limiar com testes de discriminação";"-";"2010-10-15";"2009-02-13"
"30501512";"tuss-22";"Perfuração do septo nasal - correção cirúrgica por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103064";"tuss-22";"Audiometria de tronco cerebral (PEA) BERA";"-";"2010-10-15";"2009-02-13"
"30501504";"tuss-22";"Ozena - tratamento cirúrgico por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103056";"tuss-22";"Potencial evocado auditivo Steady State (ASSR)";"-";"2010-10-15";"2022-08-01"
"30501490";"tuss-22";"Imperfuração coanal - correção cirúrgica intranasal por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103048";"tuss-22";"Audiometria (tipo Von Bekesy)";"-";"2010-10-15";"2009-02-13"
"30501482";"tuss-22";"Epistaxe - cauterização da artéria esfenopalatina com microscopia - unilateral por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103030";"tuss-22";"Análise computadorizada do segmento anterior - monocular ";"-";"2010-10-15";"2009-02-13"
"30501474";"tuss-22";"Corpos estranhos - retirada sob anestesia geral / hospital (nariz) - por videoendoscopia";"-";"2010-10-15";"2009-02-13"
"40103021";"tuss-22";"Análise computadorizada de papila e/ou fibras nervosas - monocular (GDX)";"-";"2010-10-15";"2009-02-13"
"30501466";"tuss-22";"Turbinoplastia por radiofrequência";"-";"2010-10-15";"2009-02-13"
"40103013";"tuss-22";"Análise computadorizada da voz";"-";"2010-10-15";"2009-02-13"
"30501458";"tuss-22";"Turbinectomia ou turbinoplastia - unilateral";"-";"2010-10-15";"2009-02-13"
"40102149";"tuss-22";"Manometria Biliar";"-";"2014-08-31";"2012-10-10"
"30501440";"tuss-22";"Tumor intranasal - exérese por via transnasal";"-";"2010-10-15";"2009-02-13"
"40102130";"tuss-22";"pH-metria esofágica de 24 horas com quatro canais";"-";"2014-08-31";"2012-10-10"
"30501431";"tuss-22";"Tumor intranasal - exérese por rinotomia lateral";"-";"2010-10-15";"2009-02-13"
"40102122";"tuss-22";"pH-metria gástrica de 24 horas com quatro canais";"-";"2014-08-31";"2012-10-10"
"30501423";"tuss-22";"Tratamento de deformidade traumática nasal";"-";"2010-10-15";"2009-02-13"
"40102114";"tuss-22";"Impedâncio pH-metria esofágica";"-";"2014-08-31";"2012-10-10"
"30501415";"tuss-22";"Tratamento cirúrgico reparador do nariz em sela";"-";"2010-10-15";"2009-02-13"
"40102106";"tuss-22";"pH-metria esofágica computadorizada com três canais";"-";"2010-10-15";"2009-02-13"
"30501407";"tuss-22";"Tratamento cirúrgico do rinofima";"-";"2010-10-15";"2009-02-13"
"40102092";"tuss-22";"pH-metria esofágica computadorizada com dois canais";"-";"2010-10-15";"2009-02-13"
"30501393";"tuss-22";"Tratamento cirúrgico de deformidade nasal congênita";"-";"2010-10-15";"2009-02-13"
"40102084";"tuss-22";"pH-metria esofágica computadorizada com um canal";"-";"2010-10-15";"2009-02-13"
"30501385";"tuss-22";"Tratamento cirúrgico da atresia narinária";"-";"2010-10-15";"2009-02-13"
"40102076";"tuss-22";"Manometria esofágica para localização dos esfíncteres pré-pH-metria";"-";"2010-10-15";"2009-02-13"
"30501377";"tuss-22";"Sinéquia nasal - ressecção unilateral - qualquer técnica";"-";"2010-10-15";"2009-02-13"
"40102068";"tuss-22";"Manometria esofágica computadorizada sem teste provocativo";"-";"2010-10-15";"2009-02-13"
"30501369";"tuss-22";"Septoplastia (qualquer técnica sem vídeo)";"-";"2010-10-15";"2009-02-13"
"40102050";"tuss-22";"Manometria esofágica computadorizada com teste provocativo";"-";"2010-10-15";"2009-02-13"
"30501350";"tuss-22";"Rinosseptoplastia funcional";"-";"2010-10-15";"2009-02-13"
"40102041";"tuss-22";"Manometria computadorizada anorretal para biofeedback - demais sessões";"-";"2010-10-15";"2009-02-13"
"30501342";"tuss-22";"Rinoplastia reparadora";"-";"2010-10-15";"2009-02-13"
"40102033";"tuss-22";"Manometria computadorizada anorretal para biofeedback - 1ª sessão";"-";"2010-10-15";"2009-02-13"
"30501334";"tuss-22";"Rinectomia total";"-";"2010-10-15";"2009-02-13"
"40102025";"tuss-22";"Manometria computadorizada anorretal";"-";"2010-10-15";"2009-02-13"
"30501326";"tuss-22";"Rinectomia parcial";"-";"2010-10-15";"2009-02-13"
"40102017";"tuss-22";"Bilimetria gástrica ou esofágica de 24 horas";"-";"2010-10-15";"2009-02-13"
"30501318";"tuss-22";"Ressecção de tumores malignos transnasais";"-";"2010-10-15";"2009-02-13"
"40101061";"tuss-22";"Ergoespirometria ou teste cardiopulmonar de exercício completo (espirometria forçada, consumo de O2, produção de CO2 e derivados, ECG, oximetria)";"-";"2010-10-15";"2009-02-13"
"30501300";"tuss-22";"Reconstrução total de nariz - por estágio";"-";"2010-10-15";"2009-02-13"
"30501296";"tuss-22";"Reconstrução de unidade anatômica do nariz - por estágio";"-";"2010-10-15";"2009-02-13"
"40101053";"tuss-22";"Variabilidade da frequência cardíaca";"-";"2010-10-15";"2009-02-13"
"30501288";"tuss-22";"Polipectomia - unilateral (nariz)";"-";"2010-10-15";"2009-02-13"
"40101045";"tuss-22";"Teste ergométrico convencional - 3 ou mais derivações simultâneas (inclui ECG basal convencional)";"-";"2010-10-15";"2009-02-13"
"30501270";"tuss-22";"Perfuração do septo nasal - correção cirúrgica";"-";"2010-10-15";"2009-02-13"
"40101037";"tuss-22";"Teste ergométrico computadorizado (inclui ECG basal convencional)";"-";"2010-10-15";"2009-02-13"
"30501261";"tuss-22";"Ozena - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"40101029";"tuss-22";"ECG de alta resolução";"-";"2010-10-15";"2009-02-13"
"30501253";"tuss-22";"Imperfuração coanal - correção cirúrgica transpalatina";"-";"2010-10-15";"2009-02-13"
"40101010";"tuss-22";"ECG convencional de até 12 derivações";"-";"2010-10-15";"2009-02-13"
"30501245";"tuss-22";"Imperfuração coanal - correção cirúrgica intranasal";"-";"2010-10-15";"2009-02-13"
"30501237";"tuss-22";"Fraturas dos ossos nasais - redução incruenta e gesso";"-";"2010-10-15";"2009-02-13"
"30501229";"tuss-22";"Fraturas dos ossos nasais - redução cirúrgica e gesso";"-";"2010-10-15";"2009-02-13"
"30501210";"tuss-22";"Fístula liquórica - tratamento cirúrgico por vídeo-endoscópico intranasal";"-";"2010-10-15";"2022-08-01"
"30501202";"tuss-22";"Fechamento de fístula liquórica transnasal";"-";"2010-10-15";"2009-02-13"
"30501199";"tuss-22";"Exérese de tumor nasal por vídeo-endoscópico";"-";"2010-10-15";"2022-08-01"
"30501180";"tuss-22";"Exérese de tumor com abordagem craniofacial oncológica (tempo facial) pirâmide nasal";"-";"2010-10-15";"2009-02-13"
"30501172";"tuss-22";"Epistaxe - tamponamento antero-posterior sob anestesia geral";"-";"2010-10-15";"2009-02-13"
"30501164";"tuss-22";"Epistaxe - tamponamento anterior";"-";"2010-10-15";"2009-02-13"
"30501156";"tuss-22";"Epistaxe - tamponamento  antero-posterior";"-";"2010-10-15";"2009-02-13"
"30501148";"tuss-22";"Epistaxe - ligadura das artérias etmoidais - acesso transorbitário - unilateral";"-";"2010-10-15";"2009-02-13"
"30501130";"tuss-22";"Epistaxe - cauterização das artérias etmoidais com microscopia - unilateral";"-";"2010-10-15";"2009-02-13"
"30501121";"tuss-22";"Epistaxe - cauterização da artéria esfenopalatina com microscopia - unilateral";"-";"2010-10-15";"2009-02-13"
"30501113";"tuss-22";"Epistaxe - cauterização (qualquer técnica)";"-";"2010-10-15";"2009-02-13"
"30501091";"tuss-22";"Corpos estranhos - retirada sob anestesia geral / hospital (nariz)";"-";"2010-10-15";"2009-02-13"
"30501083";"tuss-22";"Corpos estranhos - retirada em consultório (nariz)";"-";"2010-10-15";"2009-02-13"
"30501075";"tuss-22";"Corneto inferior - infiltração medicamentosa (unilateral)";"-";"2010-10-15";"2009-02-13"
"30501067";"tuss-22";"Corneto inferior - cauterização linear - unilateral";"-";"2010-10-15";"2009-02-13"
"30501059";"tuss-22";"Biópsia de nariz";"-";"2010-10-15";"2009-02-13"
"30501040";"tuss-22";"Alongamento de columela";"-";"2010-10-15";"2009-02-13"
"30501024";"tuss-22";"Abscesso ou hematoma de septo nasal - drenagem sob anestesia geral";"-";"2010-10-15";"2009-02-13"
"30501016";"tuss-22";"Abscesso ou hematoma de septo nasal - drenagem";"-";"2010-10-15";"2009-02-13"
"30404185";"tuss-22";"Neurotelemetria transoperatória do implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"30404177";"tuss-22";"Cirurgia para prótese auditiva percutânea ancorada no osso unilateral (primeira implantação ou substituição)";"-";"2016-03-31";"2016-01-01"
"30404169";"tuss-22";"Substituição do ímã do implante coclear unilateral";"-";"2021-10-31";"2021-08-01"
"30404150";"tuss-22";"Procedimento cirúrgico de implante coclear unilateral (primeira implantação ou substituição)";"-";"2021-10-31";"2021-08-01"
"30404142";"tuss-22";"Doença de Meniere - tratamento cirúrgico com ultrassom";"-";"2010-10-15";"2009-02-13"
"30404134";"tuss-22";"Tumor do nervo acústico - ressecção via translabiríntica ou fossa média";"-";"2010-10-15";"2009-02-13"
"30404126";"tuss-22";"Ressecção do osso temporal";"-";"2010-10-15";"2009-02-13"
"30404100";"tuss-22";"Neurectomia vestibular translabiríntica - sem audição";"-";"2010-10-15";"2009-02-13"
"30404096";"tuss-22";"Neurectomia vestibular para fossa média ou posterior";"-";"2010-10-15";"2009-02-13"
"30404088";"tuss-22";"Labirintectomia (membranosa ou óssea) - sem audição";"-";"2010-10-15";"2009-02-13"
"30404070";"tuss-22";"Injeção de drogas intratimpânicas";"-";"2010-10-15";"2009-02-13"
"30404061";"tuss-22";"Implante coclear (exceto a prótese)";"-";"2010-10-15";"2009-02-13"
"30404053";"tuss-22";"Exploração e descompressão total do nervo facial (transmastóideo, translabiríntico, fossa média)";"-";"2010-10-15";"2009-02-13"
"30404045";"tuss-22";"Enxerto total do nervo facial intratemporal";"-";"2010-10-15";"2009-02-13"
"30404037";"tuss-22";"Enxerto parcial intratemporal do nervo facial - do gânglio geniculado ao meato acústico interno";"-";"2010-10-15";"2009-02-13"
"30404029";"tuss-22";"Enxerto parcial intratemporal do nervo facial - do foramem estilo-mastóideo ao gânglio geniculado";"-";"2010-10-15";"2009-02-13"
"30404010";"tuss-22";"Doença de Meniere - tratamento cirúrgico - descompressão do saco endolinfático ou \"shunt\"";"-";"2010-10-15";"2009-02-13"
"30403162";"tuss-22";"Paracentese do tímpano, unilateral, em hospital - anestesia geral";"-";"2010-10-15";"2009-02-13"
"30403154";"tuss-22";"Timpanotomia para tubo de ventilação - unilateral";"-";"2010-10-15";"2009-02-13"
"30403146";"tuss-22";"Timpanotomia exploradora - unilateral";"-";"2010-10-15";"2009-02-13"
"30403138";"tuss-22";"Timpanoplastia tipo I - miringoplastia - unilateral";"-";"2010-10-15";"2009-02-13"
"30403120";"tuss-22";"Timpanoplastia com reconstrução da cadeia ossicular";"-";"2010-10-15";"2009-02-13"
"30403111";"tuss-22";"Tímpano-mastoidectomia";"-";"2010-10-15";"2009-02-13"
"30403103";"tuss-22";"Paracentese do tímpano - miringotomia, unilateral - em consultório";"-";"2010-10-15";"2009-02-13"
"30403090";"tuss-22";"Ouvido congênito - tratamento cirúrgico";"-";"2010-10-15";"2009-02-13"
"30403081";"tuss-22";"Mastoidectomia simples ou radical modificada";"-";"2010-10-15";"2009-02-13"
"30403073";"tuss-22";"Glomus timpânicus - ressecção";"-";"2010-10-15";"2009-02-13"
"30403065";"tuss-22";"Glomus jugular - ressecção";"-";"2010-10-15";"2009-02-13"
"30403057";"tuss-22";"Fístula perilinfática - fechamento cirúrgico ";"-";"2010-10-15";"2009-02-13"
"30403049";"tuss-22";"Exploração e descompressão parcial do nervo facial intratemporal";"-";"2010-10-15";"2009-02-13"
"30403030";"tuss-22";"Estapedectomia ou estapedotomia";"-";"2010-10-15";"2009-02-13"
"30403014";"tuss-22";"Cauterização de membrana timpânica";"-";"2010-10-15";"2009-02-13"
"30402093";"tuss-22";"Tumor benigno de conduto auditivo externo - exérese";"-";"2010-10-15";"2009-02-13"
"30402085";"tuss-22";"Pericondrite de pavilhão - tratamento cirúrgico com desbridamento ";"-";"2010-10-15";"2009-02-13"
"30402077";"tuss-22";"Furúnculo - drenagem (ouvido)";"-";"2010-10-15";"2009-02-13"
"30402069";"tuss-22";"Estenose de conduto auditivo externo - correção";"-";"2010-10-15";"2009-02-13"
"30402050";"tuss-22";"Corpos estranhos, pólipos ou biópsia - em hospital sob anestesia geral";"-";"2010-10-15";"2009-02-13"
"30402042";"tuss-22";"Corpos estranhos, pólipos ou biópsia - em consultório ";"-";"2010-10-15";"2009-02-13"
"30402034";"tuss-22";"Cisto pré-auricular (coloboma auris) - exérese-unilateral";"-";"2010-10-15";"2009-02-13"
"30402026";"tuss-22";"Biópsia (orelha externa)";"-";"2010-10-15";"2009-02-13"
"30402018";"tuss-22";"Aspiração auricular";"-";"2010-10-15";"2009-02-13"
"30401100";"tuss-22";"Tratamento cirúrgico de sinus pré-auricular";"-";"2010-10-15";"2009-02-13"
"30401097";"tuss-22";"Ressecção subtotal ou total de orelha";"-";"2010-10-15";"2009-02-13"
"30401089";"tuss-22";"Ressecção de tumor de pavilhão auricular, incluindo parte do osso temporal";"-";"2010-10-15";"2009-02-13"
"30401070";"tuss-22";"Reconstrução total de orelha - único estágio";"-";"2010-10-15";"2009-02-13"
"30401062";"tuss-22";"Reconstrução de unidade anatômica do pavilhão auricular - por estágio";"-";"2010-10-15";"2009-02-13"
"30401054";"tuss-22";"Reconstrução  de orelha - retoques";"-";"2010-10-15";"2009-02-13"
"30401046";"tuss-22";"Outros defeitos congênitos que não a microtia";"-";"2010-10-15";"2009-02-13"
"30401038";"tuss-22";"Exérese de tumor com fechamento primário ";"-";"2010-10-15";"2009-02-13"
"30401020";"tuss-22";"Exérese de tumor com abordagem craniofacial oncológica pavilhão auricular (tempo facial)";"-";"2010-10-15";"2009-02-13"
"30401011";"tuss-22";"Biópsia de pavilhão auricular";"-";"2010-10-15";"2009-02-13"
"30313074";"tuss-22";"Reconstituição de pontos lacrimais";"-";"2010-10-15";"2009-02-13"
"30313066";"tuss-22";"Sondagem das vias lacrimais - com ou sem lavagem";"-";"2010-10-15";"2009-02-13"
"30313058";"tuss-22";"Reconstituição de vias lacrimais com silicone ou outro material";"-";"2010-10-15";"2009-02-13"
"30313040";"tuss-22";"Fechamento dos pontos lacrimais";"-";"2010-10-15";"2009-02-13"
"30313031";"tuss-22";"Dacriocistorrinostomia com ou sem intubação - unilateral";"-";"2010-10-15";"2009-02-13"
"30313023";"tuss-22";"Dacriocistectomia - unilateral";"-";"2010-10-15";"2009-02-13"
"30313015";"tuss-22";"Cirurgia da glândula lacrimal";"-";"2010-10-15";"2009-02-13"
"30312159";"tuss-22";"Termoterapia transpupilar";"-";"2016-03-31";"2016-01-01"
"30312140";"tuss-22";"Fármaco modulação com anti-angiogênico para retinopatia diabética e obstrução venosa retiniana";"-";"2021-10-31";"2021-08-01"
"30312132";"tuss-22";"Implante intravítreo de polímero farmacológico de liberação controlada";"-";"2016-03-31";"2016-01-01"
